"Paper color","Ink color","zone number","zone date","company name","phone number"
"CHERRY","BLK","6","1995-06-01","MICHAEL S SEALCOATING","4891124"
"GOLDEN","R/BLK","6","1995-06-01","MIDAS MUFFLER","7850951"
"BLUE","R/BLUE","6","1995-06-01","MIKE S SPIRITS","7856437"
"WHITE","RHOD/TEAL","6","1995-06-01","MR. SUBB","7830276"
"IVORY","R/BLUE","6","1995-06-01","PEARL OF THE ORIENT","4590903"
"SALMON","BORD","6","1995-06-01","PET S PALATE","4530631"
"GOLDEN","R/BLK","6","1995-06-01","QUICK LUBE","7866331"
"BLUE","R/BLUE","6","1995-06-01","RAINBOW S END","7829705"
"LILAC","TEAL/BORD","6","1995-06-01","RAINDANCER CAR WASH","7867348"
"LILAC","TEAL","6","1995-06-01","SCHANZ BEVERAGE","2734045"
"GREEN","GR/BLK","6","1995-06-01","SERVICE SOLUTIONS","2652843"
"WHITE","RED/BLK","6","1995-06-01","STROEHMANN BAKERIES","6728010"
"WHITE","R/BLK","6","1995-06-01","SUN CAPSULE 1","7833301"
"CHERRY","BLK","6","1995-06-01","SWEETHEART LIMO","3463614"
"CHERRY","BLK","6","1995-06-01","WOLF RD. CLEANERS","4386750"
"CANARY","RED/BLK","6","1995-10-01","AUTO TUNE-UP CTR.","7853518"
"WHITE","GREEN/PURPLE","6","1995-10-01","CAPITAL CHOICE TV","8997501"
"IVORY","BORD/GR","6","1995-10-01","COUNTRY STUDIO","4560498"
"CHERRY","BLUE","6","1995-10-01","CURTIS ELECTROLYSIS","4594940"
"WHITE","RED/BLUE","6","1995-10-01","DOMINO S PIZZA 1","2743030"
"PINK","BORD/BLK","6","1995-10-01","FANTASTIC SAM S 2","4594955"
"WHITE","GREEN/BLK","6","1995-10-01","FLOWER SHOP","7836284"
"GOLDEN","BORD/BLK","6","1995-10-01","GENE S CLEANING","3712462"
"SALMON","BORD/BLK","6","1995-10-01","HIGH ADVENTURE SKI & BIKE","7850501"
"GOLDEN","RED/BLUE","6","1995-10-01","HOT SHOTS PHOTO","7831215"
"WHITE","RED/BLK","6","1995-10-01","M & W WINDOW","3936969"
"CANARY","RED/TEAL","6","1995-10-01","MAGIC TOAD","7839198"
"PINK","RHOD/BLK","6","1995-10-01","MASSAGE THERAPY 9","4264227"
"GOLDEN","RED/BLK","6","1995-10-01","MIDAS MUFFLER","7850951"
"BLUE","RED/BLUE","6","1995-10-01","MIKE S SPIRITS","7856437"
"WHITE","MAGENTA/TEAL","6","1995-10-01","MR. SUBB","7830276"
"GREY","BORD/BLK","6","1995-10-01","PAUL S CLEANERS","4620656"
"WHITE","ORANGE/BLUE","6","1995-10-01","QUICK LUBE","7866331"
"LILAC","TEAL/BORD","6","1995-10-01","RAINDANCER CAR WASH","7867348"
"WHITE","RED/GREEN","6","1995-10-01","SUN CAPSULE 1","7833301"
"PINK","RED/BLK","6","1995-10-01","VCR DOCTOR","7827192"
"PINK","TEAL/RHOD","6","1995-10-01","WORK ENDERS","3991789"
"IVORY","RED/GR","6","1996-02-29","AGWAY COTTAGE","7830084"
"WHITE","RED/PURPLE","6","1996-02-29","CLUB HOLLYWOOD VIDEO","4538330"
"GREY","GREEN/BLK","6","1996-02-29","CONNELLY""S DIAMOND GALLERY","7820569"
"CHERRY","BLUE","6","1996-02-29","CURTIS ELECTROLYSIS","4594940"
"WHITE","RED/BLK","6","1996-02-29","DOMINO S PIZZA 1","2743030"
"PINK","BORD/BLK","6","1996-02-29","FANTASTIC SAM S 2","4594955"
"SALMON","BORD/BLK","6","1996-02-29","FRAME & ART SHOP 2","3816312"
"GOLDEN","BORD/BLK","6","1996-02-29","GENE S CLEANING","3712462"
"WHITE","GR/BLK","6","1996-02-29","GREEN THUMB LAWN","3557787"
"SALMON","BORD/BLK","6","1996-02-29","HIGH ADVENTURE SKI & BIKE","7850501"
"WHITE","RHOD/BLK","6","1996-02-29","HOT SHOTS PHOTO","7831215"
"WHITE","RED/BLK","6","1996-02-29","M & W WINDOW","3936969"
"GOLDEN","RED/BLK","6","1996-02-29","MIDAS MUFFLER","7850951"
"BLUE","RED/BLUE","6","1996-02-29","MIKE S SPIRITS","7856437"
"WHITE","MAG/RHOD","6","1996-02-29","MR. SUBB","7830276"
"GREEN","GR/BLK","6","1996-02-29","OCONNOR HEATING & COOLING","3425742"
"GREY","BORD/BLK","6","1996-02-29","PAUL S CLEANERS","4620656"
"WHITE","ORANGE/BLUE","6","1996-02-29","QUICK LUBE","7866331"
"GOLDEN","RED/BLUE","6","1996-02-29","RAINDANCER CAR WASH","7867348"
